document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,rdfs_comment,dcterms_description,rdf_type,tdwgutility_abcdEquivalence,tdwgutility_organizedInClass,tdwgutility_decision,term_localName
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/nomenclaturalCode-2009-09-21,nomenclaturalCode-2009-09-21,http://rs-test.tdwg.org/dwc/terms/version/,2009-09-21,recommended,http://rs-test.tdwg.org/dwc/terms/version/nomenclaturalCode-2009-04-24,,,Nomenclatural Code,The nomenclatural code (or codes in the case of an ambiregnal name) under which the scientificName is constructed. Recommended best practice is to use a controlled vocabulary.,"Examples: ""ICBN"", ""ICZN"", ""BC"", ""ICNCP"", ""BioCode"", ""ICZN; ICBN""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/Code,http://rs-test.tdwg.org/dwc/terms/Taxon,,nomenclaturalCode
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/nomenclaturalStatus-2009-04-24,nomenclaturalStatus-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,Nomenclatural Status,The status related to the original publication of the name and its conformance to the relevant rules of nomenclature. It is based essentially on an algorithm according to the business rules of the code. It requires no taxonomic opinion.,"Examples: ""nom. ambig."", ""nom. illeg."", ""nom. subnud.""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,(DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeDesignation/NomenclaturalReference/TitleCitation) pro parte,http://rs-test.tdwg.org/dwc/terms/Taxon,,nomenclaturalStatus
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/Occurrence-2009-04-29,Occurrence-2009-04-29,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-29,superseded,http://rs-test.tdwg.org/dwc/terms/version/Sample-2008-11-19,,,Occurrence,"The category of information pertaining to evidence of an occurrence in nature, in a collection, or in a dataset (specimen, observation, etc.).",,http://www.w3.org/2000/01/rdf-schema#Class,DataSets/DataSet/Units/Unit,,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,Occurrence
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/Occurrence-2014-10-23,Occurrence-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs-test.tdwg.org/dwc/terms/version/Occurrence-2009-04-29,,,Occurrence,An existence of an Organism (sensu http://rs-test.tdwg.org/dwc/terms/Organism) at a particular place at a particular time.,Examples: A wolf pack on the shore of Kluane Lake in 1988. A virus in a plant leaf in a the New York Botanical Garden at 15:29 on 2014-10-23. A fungus in Central Park in the summer of 1929.,http://www.w3.org/2000/01/rdf-schema#Class,DataSets/DataSet/Units/Unit,,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,Occurrence
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceAttributes-2009-04-24,occurrenceAttributes-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/dwcore/version/Attributes-2007-04-17,,,Occurrence Attributes,"A list (concatenated and separated) of additional measurements, facts, characteristics, or assertions about the Occurrence.","Examples: ""Tragus length: 14mm; Weight: 120g"", ""Height: 1-1.5 meters tall; flowers yellow; uncommon"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/MeasurementsOrFacts,http://rs-test.tdwg.org/dwc/terms/Occurrence,,occurrenceAttributes
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceDetails-2009-04-24,occurrenceDetails-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/dwcore/version/RelatedInformation-2007-04-17,,,Occurrence Details,"A reference (publication, URI) to the most detailed information available about the Occurrence.","Example: ""http://mvzarctos.berkeley.edu/guid/MVZ:Mamm:165861""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/RecordURI,http://rs-test.tdwg.org/dwc/terms/Occurrence,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2011-10-16_7,occurrenceDetails
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceID-2009-04-24,occurrenceID-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/dwcore/version/GlobalUniqueIdentifier-2007-04-17,,,Occurrence ID,"An identifier for the Occurrence (as opposed to a particular digital record of the occurrence). In the absence of a persistent global unique identifier, construct one from a combination of identifiers in the record that will most closely make the occurrenceID globally unique.","For a specimen in the absence of a bona fide global unique identifier, for example, use the form: ""urn:catalog:[institutionCode]:[collectionCode]:[catalogNumber]. Examples: ""urn:lsid:nhm.ku.edu:Herps:32"", ""urn:catalog:FMNH:Mammal:145732""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/UnitGUID,http://rs-test.tdwg.org/dwc/terms/Occurrence,,occurrenceID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/OccurrenceMeasurement-2008-11-19,OccurrenceMeasurement-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Occurrence Measurement,The category of information pertaining to measurements accociated with an occurrence.,,http://www.w3.org/2000/01/rdf-schema#Class,Datasets/Dataset/Units/Unit/MeasurementsOrFacts,http://rs-test.tdwg.org/dwc/terms/Occurrence,,OccurrenceMeasurement
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceMeasurementAccuracy-2009-04-24,occurrenceMeasurementAccuracy-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeAccuracy-2009-01-18,,,Occurrence Measurement Accuracy,The description of the error associated with the occurrenceAttributeValue.,"Example: ""0.01"", ""normal distribution with variation of 2 m""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Accuracy,http://rs-test.tdwg.org/dwc/terms/OccurrenceMeasurement,,occurrenceMeasurementAccuracy
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceMeasurementDeterminedBy-2009-04-24,occurrenceMeasurementDeterminedBy-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeDeterminedBy-2009-01-23,,,Occurrence Measurement Determined By,The agent responsible for having determined the value of the measurement or characteristic of the occurrence.,"Example: ""Javier de la Torre""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy,http://rs-test.tdwg.org/dwc/terms/OccurrenceMeasurement,,occurrenceMeasurementDeterminedBy
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceMeasurementDeterminedDate-2009-04-24,occurrenceMeasurementDeterminedDate-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeDeterminedDate-2009-01-23,,,Occurrence Measurement Determined Date,"The date on which the the measurement or characteristic of the occurrence was made. Recommended best practice is to use an encoding scheme, such as ISO 8601:2004(E).","Examples: ""1963-03-08T14:07-0600"" is 8 Mar 1963 2:07pm in the time zone six hours earlier than UTC, ""2009-02-20T08:40Z"" is 20 Feb 2009 8:40am UTC, ""1809-02-12"" is 12 Feb 1809, ""1906-06"" is Jun 1906, ""1971"" is just that year, ""2007-03-01T13:00:00Z/2008-05-11T15:30:00Z"" is the interval between 1 Mar 2007 1pm UTC and 11 May 2008 3:30pm UTC, ""2007-11-13/15"" is the interval between 13 Nov 2007 and 15 Nov 2007.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasurementDateTime,http://rs-test.tdwg.org/dwc/terms/OccurrenceMeasurement,,occurrenceMeasurementDeterminedDate
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceMeasurementID-2009-04-24,occurrenceMeasurementID-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeID-2008-11-19,,,Occurrence Measurement ID,An identifier for the occurrence attribute. May be a global unique identifier or an identifier specific to the data set.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/OccurrenceMeasurement,,occurrenceMeasurementID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceMeasurementRemarks-2009-04-24,occurrenceMeasurementRemarks-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,,,,Occurrence Measurement Remarks,Comments or notes accompanying the measurement or characteristic of the occurrence.,"Example: ""tip of tail missing""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/OccurrenceMeasurement,,occurrenceMeasurementRemarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceMeasurementType-2009-04-24,occurrenceMeasurementType-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeType-2008-11-19,,,Occurrence Measurement Type,The nature of the measurement or characteristic of the occurrence. Recommended best practice is to use a controlled vocabulary.,"Example: ""tail length""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Parameter,http://rs-test.tdwg.org/dwc/terms/OccurrenceMeasurement,,occurrenceMeasurementType
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceMeasurementUnit-2009-04-24,occurrenceMeasurementUnit-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeUnit-2008-11-19,,,Occurrence Measurement Unit,The units for the value of the measurement or characteristic of the occurrence. Recommended best practice is to use International System of Units (SI) units.,"Example: ""mm""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UnitOfMeasurement,http://rs-test.tdwg.org/dwc/terms/OccurrenceMeasurement,,occurrenceMeasurementUnit
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceMeasurementValue-2009-04-24,occurrenceMeasurementValue-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeValue-2008-11-19,,,Occurrence Measurement Value,The value of the measurement or characteristic of the occurrence.,"Example: ""45""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UpperValue,http://rs-test.tdwg.org/dwc/terms/OccurrenceMeasurement,,occurrenceMeasurementValue
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceRemarks-2009-04-24,occurrenceRemarks-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/terms/version/SampleRemarks-2009-01-18,,,Occurrence Remarks,Comments or notes about the Occurrence.,"Example: ""found dead on road""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Notes,http://rs-test.tdwg.org/dwc/terms/Occurrence,,occurrenceRemarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/occurrenceStatus-2009-09-17,occurrenceStatus-2009-09-17,http://rs-test.tdwg.org/dwc/terms/version/,2009-09-17,recommended,,,,Occurrence Status,A statement about the presence or absence of a Taxon at a Location. Recommended best practice is to use a controlled vocabulary.,"Examples: ""present"", ""absent""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Occurrence,,occurrenceStatus
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/order-2009-04-24,order-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs-test.tdwg.org/dwc/dwcore/version/Order-2007-04-17,,,Order,The name of the order in which the scientificName is classified.,"Example: ""Rodentia""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = ordo,http://rs-test.tdwg.org/dwc/terms/Taxon,,order
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/order-2009-08-24,order-2009-08-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-08-24,recommended,http://rs-test.tdwg.org/dwc/terms/version/order-2009-04-24,,,Order,The full scientific name of the order in which the taxon is classified.,"Examples: ""Carnivora"", ""Monocleales""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = ordo,http://rs-test.tdwg.org/dwc/terms/Taxon,,order
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/Organism-2014-10-23,Organism-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,,,,Organism,A particular organism or defined group of organisms considered to be taxonomically homogeneous.,"Instances of the Organism class are intended to facilitate linking of one or more Identification instances to one or more Occurrence instances. Therefore, things that are typically assigned scientific names (such as viruses, hybrids, and lichens) and aggregates whose occurrences are typically recorded (such as packs, clones, and colonies) are included in the scope of this class.",http://www.w3.org/2000/01/rdf-schema#Class,not in ABCD,,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_14,Organism
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/organismID-2014-10-23,organismID-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs-test.tdwg.org/dwc/terms/version/individualID-2009-04-24,,,Organism ID,An identifier for the Organism instance (as opposed to a particular digital record of the Organism). May be a globally unique identifier or an identifier specific to the data set.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Organism,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_14,organismID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/organismName-2014-10-23,organismName-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,,,,Organism Name,A textual name or label assigned to an Organism instance.,"Examples: ""Huberta"", ""Boab Prison Tree"", ""J pod"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Organism,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_14,organismName
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/organismQuantity-2014-12-23,organismQuantity-2014-12-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-12-23,recommended,,,,Organism Quantity,A number or enumeration value for the quantity of organisms.,"An organismQuantity must have a corresponding organismQuantityType, e.g., ""27"" for organismQuantity with ""individuals"" for organismQuantityType; ""12.5"" for organismQuantity with ""%biomass"" for organismQuantityType; ""r"" for organismQuantity with ""BraunBlanquetScale"" for organismQuantityType.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Occurrence,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2015-03-19_18,organismQuantity
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/organismQuantityType-2014-12-23,organismQuantityType-2014-12-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-12-23,recommended,,,,Organism Quantity Type,The type of quantification system used for the quantity of organisms.,"An organismQuantityType must have a corresponding organismQuantity, e.g., ""27"" for organismQuantity with ""individuals"" for organismQuantityType; ""12.5"" for organismQuantity with ""%biomass"" for organismQuantityType; ""r"" for organismQuantity with ""BraunBlanquetScale"" for organismQuantityType.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Occurrence,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2015-03-19_18,organismQuantityType
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/organismRemarks-2014-10-23,organismRemarks-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,,,,Organism Remarks,Comments or notes about the Organism instance.,"Example: ""One of a litter of six.""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Organism,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_14,organismRemarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/organismScope-2014-10-23,organismScope-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,,,,Organism Scope,A description of the kind of Organism instance. Can be used to indicate whether the Organism instance represents a discrete organism or if it represents a particular type of aggregation. Recommended best practice is to use a controlled vocabulary.,"This term is not intended to be used to specify a type of taxon. To describe the kind of Organism using a URI object in RDF, use rdf:type (http://www.w3.org/1999/02/22-rdf-syntax-ns#type) instead. Examples: ""multicellular organism"", ""virus"", ""clone"" ""pack"", ""colony"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Organism,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_14,organismScope
