version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,term_localName,term_isDefinedBy,term_created,term_modified,term_deprecated,replaces_term,replaces1_term,replaces2_term,label,rdfs_comment,dcterms_description,rdf_type,rdfs_subPropertyOf,dwcattributes_abcdEquivalence,dwcattributes_organizedInClass,dwcattributes_decision,rdf_about,dcterms_issued,dcterms_modified,dwcattributes_status,dcterms_replaces,dcterms_replaces1,dcterms_replaces2
http://rs.tdwg.org/dwc/curatorial/version/RelatedCatalogedItems-2007-04-17,RelatedCatalogedItems-2007-04-17,http://rs.tdwg.org/dwc/curatorial/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/RelatedCatalogedItems-2003-06-17,,,RelatedCatalogedItems,http://rs.tdwg.org/dwc/curatorial/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/RelatedCatalogedItems,,,Related Cataloged Items,"One or more GlobalUniqueIdentifiers (cf. http://wiki.tdwg.org/twiki/bin/view/DarwinCore/GlobalUniqueIdentifier ) of related objects or observations, optionally preceded by the nature of the relationship. Examples: ""(sibling of) URN:catalog:MVZ:Mammal:1234"", ""(endoparasite of) URN:catalog:FMNH:Bird:41321"", ""(sheet 2 of 2) URN:WTU:VascularPlants:353087"".",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceInstitutionCode + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceName + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitID,,,http://rs.tdwg.org/dwc/curatorial/RelatedCatalogedItems-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/RelatedCatalogedItems-2003-06-17,,
http://rs.tdwg.org/dwc/curatorial/version/TypeStatus-2007-04-17,TypeStatus-2007-04-17,http://rs.tdwg.org/dwc/curatorial/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/TypeStatus-2003-06-17,,,TypeStatus,http://rs.tdwg.org/dwc/curatorial/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/TypeStatus,,,Type Status,"A list of one or more nomenclatural types (including type status and typified taxonomic name) represented by the object. Example: ""holotype of Ctenomys sociabilis. Pearson O. P., and M. I. Christie. 1985. Historia Natural, 5(37):388"".",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeText,,,http://rs.tdwg.org/dwc/curatorial/TypeStatus-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/TypeStatus-2003-06-17,,
http://rs.tdwg.org/dwc/curatorial/version/VerbatimCollectingDate-2007-04-17,VerbatimCollectingDate-2007-04-17,http://rs.tdwg.org/dwc/curatorial/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/VerbatimCollectingDate-2003-06-17,,,VerbatimCollectingDate,http://rs.tdwg.org/dwc/curatorial/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/VerbatimCollectingDate,,,Verbatim Collecting Date,"The verbatim original representation of the date (and time) information for the collecting event. Example: ""spring 1910"".",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/DateTime/DateText,,,http://rs.tdwg.org/dwc/curatorial/VerbatimCollectingDate-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/VerbatimCollectingDate-2003-06-17,,
http://rs.tdwg.org/dwc/curatorial/version/VerbatimDepth-2007-04-17,VerbatimDepth-2007-04-17,http://rs.tdwg.org/dwc/curatorial/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/VerbatimDepth-2003-06-17,,,VerbatimDepth,http://rs.tdwg.org/dwc/curatorial/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/VerbatimDepth,,,Verbatim Depth,"A text representation of the depth in its original format in the source database. Example: ""100 to 200 ft below sea level"".",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactText,,,http://rs.tdwg.org/dwc/curatorial/VerbatimDepth-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/VerbatimDepth-2003-06-17,,
http://rs.tdwg.org/dwc/curatorial/version/VerbatimElevation-2007-04-17,VerbatimElevation-2007-04-17,http://rs.tdwg.org/dwc/curatorial/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/VerbatimElevation-2003-06-17,,,VerbatimElevation,http://rs.tdwg.org/dwc/curatorial/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/VerbatimElevation,,,Verbatim Elevation,"A text representation of the altitude in its original format in the source database. Example: ""1000+- meters"".",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactText,,,http://rs.tdwg.org/dwc/curatorial/VerbatimElevation-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/VerbatimElevation-2003-06-17,,
http://rs.tdwg.org/dwc/dwcore/version/Attributes-2007-04-17,Attributes-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,,,,Attributes,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,,,,Attributes,"List of additional measurements or characteristics (concatenated and separated) for which there is no existing semantic element, but which the data provider nevertheless feels the desire to share. Examples: ""Tragus length: 14mm; Weight: 120g"", ""Height: 1-1.5 meters tall; flowers yellow; uncommon"".",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/MeasurementsOrFacts,,,http://rs.tdwg.org/dwc/dwcore/Attributes-2007-04-17,2007-04-17,2007-04-17,superseded,,,
http://rs.tdwg.org/dwc/dwcore/version/AuthorYearOfScientificName-2007-04-17,AuthorYearOfScientificName-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/ScientificNameAuthor-2003-06-17,,,AuthorYearOfScientificName,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/ScientificNameAuthor,,,Author Year of Scientific Name,"The author of the ScientificName and the year of publication, if known. More than one author can be listed in a concatenated string. Should be formatted with parentheses and year according to the conventions of the applicable NomenclaturalCode.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/ParentheticalAuthorTeamAndYear + DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/AuthorTeamAndYear} or {DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/AuthorTeamParenthesis + DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/AuthorTeam} or {DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/AuthorTeamOriginalAndYear + [= or] DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/AuthorTeamParenthesisAndYear},,,http://rs.tdwg.org/dwc/dwcore/AuthorYearOfScientificName-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/ScientificNameAuthor-2003-06-17,,
http://rs.tdwg.org/dwc/dwcore/version/BasisOfRecord-2007-04-17,BasisOfRecord-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/BasisOfRecord-2003-06-17,,,BasisOfRecord,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/BasisOfRecord,,,Basis of Record,"A descriptive term indicating whether the record represents an object or observation. Examples: PreservedSpecimen- A physical object representing one or more organisms, part of organism, or artifact of an organism. synonyms: voucher, collection, lot. FossilSpecimen- A physical object representing one or more fossil organisms, part of fossil organism, or artifact of a fossil organism. LivingSpecimen- An organism removed from its natural occurrence and now living in captivity or cultivation. HumanObservation- A report by a known observer that an organism was present at the place and time. MachineObservation- A report by a monitoring device that an organism was present at the place and time. StillImage- An photograph, drawing, painting. MovingImage- A sequence of still images taken at regular intervals and intended to be played back as a moving image; may include sound. SoundRecording- An audio recording. OtherSpecimen- Any type of specimen not covered by any of the categories above.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/RecordBasis,,,http://rs.tdwg.org/dwc/dwcore/BasisOfRecord-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/BasisOfRecord-2003-06-17,,
http://rs.tdwg.org/dwc/dwcore/version/CatalogNumber-2007-04-17,CatalogNumber-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/CatalogNumberText-2003-06-17,,,CatalogNumber,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/CatalogNumberText,,,Catalog Number,"The alphanumeric value identifying a record within the collection. It is highly recommended that each record be uniquely identified within a collection by this value. It is also recommended that each record be uniquely identified in a global context by the combination of InstitutionCode, CollectionCode and CatalogNumber.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/UnitID,,,http://rs.tdwg.org/dwc/dwcore/CatalogNumber-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/CatalogNumberText-2003-06-17,,
http://rs.tdwg.org/dwc/dwcore/version/Class-2007-04-17,Class-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Class-2003-06-17,,,Class,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/Class,,,Class,The name of the class in which the organism is classified.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = classis,,,http://rs.tdwg.org/dwc/dwcore/Class-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/Class-2003-06-17,,
http://rs.tdwg.org/dwc/dwcore/version/CollectingMethod-2007-04-17,CollectingMethod-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,,,,CollectingMethod,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,,,,Collection Method,"The name of, reference to, or brief description of the method or protocol under which the collecting event occurred. Examples: ""UV light trap"", ""mist net"", ""bottom trawl"".",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Method,,,http://rs.tdwg.org/dwc/dwcore/CollectingMethod-2007-04-17,2007-04-17,2007-04-17,superseded,,,
http://rs.tdwg.org/dwc/dwcore/version/CollectionCode-2007-04-17,CollectionCode-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/CollectionCode-2003-06-17,,,CollectionCode,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/CollectionCode,,,Collection Code,The code (or acronym) identifying the collection within the institution in which the organism record is cataloged.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SourceID,,,http://rs.tdwg.org/dwc/dwcore/CollectionCode-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/CollectionCode-2003-06-17,,
http://rs.tdwg.org/dwc/dwcore/version/Collector-2007-04-17,Collector-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Collector-2003-06-17,,,Collector,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/Collector,,,Collector,"The name(s) (concatenated and separated) of collectors or observers. ""LIKE"" or ""contains"" substring query operations are meant to be used with this element to find matching collector names. The primary collector or observer, especially one whose CollectorNumber is also provided, should be listed first. Example: ""Oliver P. Pearson, Anita K. Pearson"" where the value in CollectorNumber ""OPP 7101"" corresponds to the number for the specimen in the field catalog (collector number) of Oliver P. Pearson.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/GatheringAgents/GatheringAgentsText,,,http://rs.tdwg.org/dwc/dwcore/Collector-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/Collector-2003-06-17,,
http://rs.tdwg.org/dwc/dwcore/version/Continent-2007-04-17,Continent-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/ContinentOcean-2003-06-17,,,Continent,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/ContinentOcean,,,Continent,"The full, unabbreviated name of the continent on which the organism was collected or observed.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName with NamedAreas/NamedArea/AreaClass= Continent,,,http://rs.tdwg.org/dwc/dwcore/Continent-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/ContinentOcean-2003-06-17,,
http://rs.tdwg.org/dwc/dwcore/version/Country-2007-04-17,Country-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Country-2003-06-17,,,Country,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/Country,,,Country,"The full, unabbreviated name of the country or major political unit in which the organism was collected or observed.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Country/Name,,,http://rs.tdwg.org/dwc/dwcore/Country-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/Country-2003-06-17,,
http://rs.tdwg.org/dwc/dwcore/version/County-2007-04-17,County-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/County-2003-06-17,,,County,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/County,,,County,"The full, unabbreviated name of the county, shire, or municipality (i.e., the next smaller political region than StateProvince) in which the organism was collected or observed.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName with NamedAreas/NamedArea/AreaClass= County,,,http://rs.tdwg.org/dwc/dwcore/County-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/County-2003-06-17,,
http://rs.tdwg.org/dwc/dwcore/version/DateLastModified-2007-04-17,DateLastModified-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/DateLastModified-2003-06-17,,,DateLastModified,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/DateLastModified,,,Date Last Modified,"The last date-time of publication when any of the data for the record were modified from the previous publication of that record. When publishing a record for the first time, use the publication date-time. Returns values as ISO 8601 date and time. (cf. http://www.w3.org/TR/xmlschema-2/#isoformats and http://www.iso.org/iso/en/prods-services/popstds/dateandtime.html Example: November 5, 1994, 8:15:30 am, US Eastern Standard Time"" would be ""1994-11-05T13:15:30Z""",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/DateLastEdited,,,http://rs.tdwg.org/dwc/dwcore/DateLastModified-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/DateLastModified-2003-06-17,,
http://rs.tdwg.org/dwc/dwcore/version/DayOfYear-2007-04-17,DayOfYear-2007-04-17,http://rs.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/JulianDay-2003-06-17,,,DayOfYear,http://rs.tdwg.org/dwc/dwcore/,2007-04-17,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/JulianDay,,,Day of Year,"The ordinal day of the year on which the object or observation was collected (1 for January 1, 365 for December 31, except in a leap year, in which case it is 366). If the EarliestDateCollected and LatestDateCollected do not occur on the same day, do not populate DayOfYear.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/DateTime/DayNumberBegin,,,http://rs.tdwg.org/dwc/dwcore/DayOfYear-2007-04-17,2007-04-17,2007-04-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/JulianDay-2003-06-17,,
